"methods" "abil" "avgProbs" "accuracy"
"77" "rf_mtry16" 0.981 0.9984 1
"78" "rf_mtry32" 0.981 0.9984 1
"79" "rf_mtry64" 0.981 0.9984 1
"80" "rf_mtry128" 0.981 0.9984 1
"81" "rrf_mtry2" 0.981 0.9984 1
"82" "rrf_mtry4" 0.981 0.9984 1
"83" "rrf_mtry8" 0.981 0.9984 1
"84" "rrf_mtry16" 0.981 0.9984 1
"85" "rrf_mtry32" 0.981 0.9984 1
"86" "rrf_mtry64" 0.981 0.9984 1
"87" "rrf_mtry128" 0.981 0.9984 1
"95" "parRF_mtry2" 0.981 0.9984 1
"96" "parRF_mtry4" 0.981 0.9984 1
"97" "parRF_mtry8" 0.981 0.9984 1
"98" "parRF_mtry16" 0.981 0.9984 1
"99" "parRF_mtry32" 0.981 0.9984 1
"100" "parRF_mtry64" 0.981 0.9984 1
"101" "parRF_mtry128" 0.981 0.9984 1
"102" "knn_k1" 0.981 0.9984 1
"103" "knn_k2" 0.981 0.9984 1
"104" "knn_k3" 0.981 0.9984 1
"105" "knn_k5" 0.981 0.9984 1
"106" "knn_k7" 0.981 0.9984 1
"107" "knn_k9" 0.981 0.9984 1
"108" "Ibk_k1" 0.981 0.9984 1
"109" "Ibk_k2" 0.981 0.9984 1
"110" "Ibk_k3" 0.981 0.9984 1
"112" "Ibk_k7" 0.981 0.9984 1
"113" "Ibk_k9" 0.981 0.9984 1
"118" "gcvEarth_d1" 0.981 0.9984 1
"119" "gcvEarth_d2" 0.981 0.9984 1
"120" "gcvEarth_d3" 0.981 0.9984 1
"126" "OptimalClass" 0.981 0.9984 1
"111" "Ibk_k5" 6.8214 1 0.995
