"x","y","Class"
-0.181264756992459,0.0651400208473205,"3"
-0.33597071589902,-0.1596321484074,"3"
0.440399514594273,1.56134836040437,"2"
-0.433308467133996,1.14922173172235,"2"
-0.19608918350613,-1.37564789950848,"1"
0.969312292890351,0.63158276937902,"2"
0.239674519468099,0.492073112167418,"3"
0.169689200134749,-1.25835564173758,"1"
0.454201329544027,0.729066538438201,"2"
-0.193651470076293,-0.561944155208766,"3"
0.729943990597341,-0.607344273850322,"3"
-0.0526299194432795,-0.545232949219644,"3"
-0.399205206575063,-1.40964209511876,"1"
-0.458849676931708,1.52065395712853,"2"
-0.678838729460665,-0.951303558424115,"1"
0.527767088391846,-1.21215900294483,"1"
-0.679912454464703,1.51580127812922,"2"
-1.08917126658551,1.03324477523565,"2"
-0.308720408566296,0.260509006585926,"3"
-0.183811412966487,1.32721572220325,"2"
0.440170299075544,-0.352625273074955,"3"
0.777146587995442,-0.824305878579616,"1"
-0.384807511482589,1.12778541631997,"2"
-0.941473487691379,1.26063667275012,"2"
0.367850193288177,-0.182082318607718,"3"
1.19426070729119,-1.14305212423205,"1"
-1.23067909484304,1.49749713502824,"2"
0.27576394546777,0.0578044971451164,"3"
-0.831210718473126,-0.662576504051685,"1"
0.914123212127062,1.34335391148925,"2"
-0.888368259504489,-1.27027818001807,"1"
-0.114056138819077,-1.56816852129996,"1"
-0.0206296043863308,-1.36151705496013,"1"
-0.36477540714663,1.57425332441926,"2"
-0.720043948664013,1.53057156577706,"2"
-0.0329302615486086,0.402621539868414,"3"
-0.233164269570261,0.273396549001336,"3"
0.725317077630488,0.748641956225038,"2"
-0.364480506753805,1.66064843609929,"2"
1.01319248110361,1.19756224267185,"2"
-0.53931174335244,-1.17463368959725,"1"
0.589986966041394,-1.47775184027851,"1"
-0.517693852575528,1.8256549756974,"2"
-1.15842269366151,-0.699485871940851,"1"
-0.0695882571861148,-0.369242764357477,"3"
1.1271979298529,0.982709232717753,"2"
0.527889558470486,1.56888096630573,"2"
-1.20244738127025,-1.45928040519357,"1"
0.920171445820698,1.53768151588738,"2"
-0.967444645761738,1.04437241815031,"2"
-0.0663478895505802,1.6044107567519,"2"
-0.416205520424774,1.13031849116087,"2"
-0.0781192534603179,-0.329839916434139,"3"
-0.0806722437031567,-0.538085612375289,"3"
0.451102786883712,0.25010926052928,"3"
0.384205940365791,0.11807450177148,"3"
0.149000622546514,0.888730574399233,"2"
0.451398590885747,-1.44907170049846,"1"
-0.27864806435944,-1.57943655699491,"1"
1.37574519200721,1.0718491923064,"2"
-0.901791690754995,-0.798503666371107,"1"
1.38192038896347,1.10684276036918,"2"
0.291566895693541,0.383637982327491,"3"
-0.427189434328731,-1.56596011072397,"1"
0.371955452216509,-1.75886698365211,"1"
0.53124571479857,0.254669471271336,"3"
-0.727596403172202,-1.68693451732397,"1"
0.774716500107329,1.54310550950468,"2"
-1.32815358841571,-1.3364318959415,"1"
-0.0270441468805075,0.38433599229902,"3"
0.161873802915215,-0.0858295429497957,"3"
-0.507212108097325,-0.847437860816717,"1"
-0.421987753215435,0.705324599891901,"2"
1.18131341795543,-1.28246448263526,"1"
-1.17819234376455,-1.51808510422707,"1"
-0.0917298979125917,0.0369892369955778,"3"
0.601381402949751,0.760936765372753,"2"
0.246364489466293,1.30360130444169,"2"
0.268736622090845,1.16450880244374,"2"
0.150954831908949,1.60124038010836,"2"
1.05969205155577,-1.50309860482812,"1"
0.431110954389212,-1.53488436490297,"1"
-0.175730344380722,1.39948286041617,"2"
0.396461153077439,-0.697969259694219,"1"
0.301058625429869,0.211882526893169,"3"
-0.702914714947166,-1.30237675085664,"1"
0.445313118778372,0.998835799098015,"2"
0.066832978260051,-1.59256852529943,"1"
-0.511926504511002,-1.27018517889082,"1"
-0.425664789832686,-1.88969228714705,"1"
0.00122869249316615,-1.81061382219195,"1"
-1.03268862631016,-1.3350111451,"1"
-0.64779740186664,-1.75016754418612,"1"
-1.21537078718582,-1.56322001330554,"1"
-0.134185135300567,1.005405459553,"2"
0.335501333926281,-1.82867717333138,"1"
0.242508081000267,1.83877163156867,"2"
-1.16157964455761,-1.53378521502018,"1"
-0.45571618258385,0.944252938777209,"2"
0.509306763518022,-1.13753405176103,"1"
-0.454234204441309,0.210969749931246,"3"
-0.961696806004376,1.05728328339756,"2"
-1.2941343106942,-1.07152721248567,"1"
0.553315538540483,-0.0618870419450104,"3"
-0.843847302774406,0.684547719731927,"2"
1.01516771747718,-1.47601673044264,"1"
-0.043607291836345,-1.82249226421118,"1"
0.543367251897791,1.8164692889899,"2"
1.13484574288159,1.61391519904137,"2"
-0.756046259335051,-1.1468608058989,"1"
-0.236704818603506,-1.76251879893243,"1"
-0.497380743242013,-1.85226942189038,"1"
-0.899440529412655,1.28930996581912,"2"
-0.399443452368285,1.44068469181657,"2"
0.467399197249881,1.15324441567063,"2"
0.87018309381811,-0.84850861467421,"1"
0.747137528225413,1.33559724166989,"2"
-0.334260827849481,-0.856087645888329,"1"
0.598273721379445,1.14926480017602,"2"
0.719158662969401,-0.940801771730185,"1"
-0.561019202631519,-1.79246474392712,"1"
-0.175697042886168,-0.135451694671065,"3"
0.75293532432587,1.74509008340538,"2"
0.402110436667195,-0.914274162054062,"1"
-0.361463146874605,0.772389728203416,"2"
0.363375965877378,-0.75501671358943,"1"
0.716328024532002,-1.7756923917681,"1"
-0.618658523790445,-0.839935187622905,"1"
-0.139514154195786,0.055605145264417,"3"
-0.448394894152343,-0.756895439699292,"1"
-1.17890182828389,1.34487820677459,"2"
0.689991456944663,1.76865443810821,"2"
1.04250208330371,1.24738418497145,"2"
0.346913366485387,-0.398741690441966,"3"
-0.0632113493611428,-0.866820731386542,"1"
-0.353722881618887,-0.142041422054172,"3"
-0.19584131492949,1.4028221487999,"2"
-0.149669194828706,-1.07583832778037,"1"
-0.656878470520422,1.17695777527988,"2"
-0.599643392547687,-0.667849435284734,"1"
-0.272093709837645,0.212527321837843,"3"
0.814661869707066,0.85940881408751,"2"
-0.361358923300813,1.03900529406965,"2"
0.117389001825262,1.1148862272501,"2"
0.174933584660605,-1.89334903284907,"1"
-0.2598273483105,0.395852552913129,"3"
0.592205589484972,1.13543669320643,"2"
-1.27745022396704,0.970386878401041,"2"
-0.905201998581251,-0.90528276860714,"1"
-0.495497366077026,-1.28379966951907,"1"
0.887819397554382,-1.60673227086663,"1"
0.521106198098994,-1.48543405085802,"1"
0.0311226337238049,-1.76792781874537,"1"
-0.46386493178061,1.88369208052754,"2"
0.00488951057165554,1.17195731177926,"2"
0.489985508004875,1.84899223744869,"2"
-0.746285751329366,0.885298553854227,"2"
-1.21356230074542,-0.892471005395055,"1"
0.490850077435555,0.930870047584176,"2"
-0.0742111234925688,-0.0822528242133558,"3"
1.30736763472075,-1.10045729652047,"1"
-0.182463038340211,0.536424625944346,"3"
0.0468014240569261,-1.66967905275524,"1"
-1.08566149759718,-0.755188748613,"1"
-0.334713850561594,1.22077669948339,"2"
0.406990721485261,1.36716684773564,"2"
1.18482826464387,1.31125696413219,"2"
1.03318431610531,1.41547241546214,"2"
-1.10063231627627,-0.716728081554174,"1"
-0.853216711746454,1.44090622887015,"2"
-0.562387322658714,0.942682383581996,"2"
0.269388690590858,-0.0358456587418914,"3"
-0.648598577570492,-1.48221745193005,"1"
-1.06515413493247,0.884186036884785,"2"
-0.0597798841267012,-0.873902926966548,"1"
-0.477081821237466,-1.37498968727887,"1"
-0.199673381913453,0.093941121082753,"3"
-0.775116941019294,1.17234542928636,"2"
